,road,km,type,LRPName,name,length,condition,structureNr,roadName,chainage,width,constructionYear,spans,zone,circle,division,sub-division,lat,lon,EstimatedLoc,average_delay,Road_segment_no,Road_segment_label
1352,N5,475.18199999999996,Arch Masonry,LRP479a,.,3.75,A,112067,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,475.18199999999996,6.65,1965.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.35347316,88.5597311,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1353,N5,475.95,Box Culvert,LRP480a,.,3.5,A,111912,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,475.95,11.4,1991.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.36024921,88.56134307,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1354,N5,478.069,Box Culvert,LRP482a,.,3.45,A,111913,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,478.069,12.05,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.37900414,88.56299293,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1355,N5,479.036,Slab Culvert,LRP483a,.,3.53,A,111917,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,479.036,10.75,1985.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.38779906,88.56283309,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1356,N5,480.389,Slab Culvert,LRP484a,.,3.0,A,111941,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,480.389,8.98,1985.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.39961259,88.56077014,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1357,N5,480.819,Arch Masonry,LRP485a,.,6.85,A,111920,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,480.819,6.58,1965.0,2.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.40342652,88.55992751,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1358,N5,481.88599999999997,Box Culvert,LRP486a,.,4.03,A,111922,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,481.88599999999997,7.0,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.41247741,88.558932,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1359,N5,483.866,RCC Girder Bridge,LRP488a,Chawai Bridge,48.56,A,111925,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,483.866,7.0,1994.0,3.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.42906953,88.56509666,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1360,N5,486.654,Box Culvert,LRP491a,.,6.8,A,111926,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,486.654,9.0,1990.0,2.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.45161303,88.56197534,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1361,N5,487.66,Box Culvert,LRP492a,.,3.5,A,111929,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,487.66,12.05,1991.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.45736185,88.55638354,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1362,N5,488.70099999999996,Box Culvert,LRP493a,.,3.4,A,111933,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,488.70099999999996,9.15,1991.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.46344651,88.54872191,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1363,N5,488.70599999999996,Box Culvert,LRP493b,.,5.02,A,111935,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,488.70599999999996,9.2,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.46347512,88.54868288,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1364,N5,489.18,Box Culvert,LRP493c,.,3.5,A,111936,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,489.18,12.65,1991.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.46611259,88.54503524,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1365,N5,489.56800000000004,Box Culvert,LRP494a,.,3.5,A,111944,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,489.56800000000004,8.93,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.46825167,88.5420633,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1366,N5,490.42900000000003,Box Culvert,LRP494b,.,3.05,A,111945,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,490.42900000000003,6.8,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.473091600000004,88.53525919,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1367,N5,490.76599999999996,Box Culvert,LRP495a,.,3.47,A,111948,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,490.76599999999996,12.02,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.47497822,88.5326189,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1368,N5,490.895,Box Culvert,LRP495b,.,2.97,A,111950,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,490.895,6.48,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.47569556,88.53159666,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1369,N5,491.559,Box Culvert,LRP496a,.,3.44,A,111952,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,491.559,12.6,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.47915389,88.52623625,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1370,N5,492.827,PC Girder Bridge,LRP497a,Bhajanpur Bridge,134.37,A,111954,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,492.827,9.03,1992.0,6.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.4790359,88.5142156,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1371,N5,494.26300000000003,Box Culvert,LRP498a,.,3.5,A,111956,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,494.26300000000003,10.77,1991.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.47532086,88.50048868,interpolate,,N5-65,Panchgarh int. with Z5001- Nizbari int. with Z5060
1372,N5,495.605,RCC Girder Bridge,LRP499a,,31.33,A,119532,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,495.605,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.46874394,88.4894877,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1373,N5,495.605,RCC Girder Bridge,LRP499a,.,31.3,A,111957,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,495.605,7.6,1994.0,2.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.46874394,88.4894877,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1374,N5,496.62699999999995,Box Culvert,LRP500a,.,3.45,A,111960,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,496.62699999999995,11.98,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.47026648,88.48065851,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1375,N5,497.3,Box Culvert,LRP501a,.,1.7,A,111961,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,497.3,7.15,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.47085422,88.47412389,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1376,N5,498.161,RCC Girder Bridge,LRP502a,.,65.26,A,111965,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,498.161,9.98,1990.0,3.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.47140677,88.46543477,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1377,N5,499.949,Box Culvert,LRP504a,.,3.0,A,111967,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,499.949,6.93,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.4754408,88.44855191,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1378,N5,501.19800000000004,Box Culvert,LRP505b,.,3.53,A,111971,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,501.19800000000004,12.0,1991.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.47796065,88.43700003,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1379,N5,501.715,Box Culvert,LRP506a,.,6.7,A,111975,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,501.715,9.55,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.48013009,88.43274919,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1380,N5,502.702,Box Culvert,LRP507a,.,4.62,A,111977,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,502.702,6.8,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.48289113,88.42333845,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1381,N5,503.98800000000006,Box Culvert,LRP508a,.,3.4,A,111980,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,503.98800000000006,7.08,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.48559419,88.41081943,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1382,N5,505.48900000000003,PC Girder Bridge,LRP510a,,25.0,A,119538,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,505.48900000000003,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.48813821,88.39617113,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1383,N5,505.48900000000003,PC Girder Bridge,LRP510a,.,24.9,A,114400,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,505.48900000000003,7.72,1994.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.48813821,88.39617113,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1384,N5,507.097,PC Girder Bridge,LRP511a,,25.0,A,119539,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,507.097,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.48872932,88.38007213,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1385,N5,507.097,PC Girder Bridge,LRP511a,.,25.0,A,114401,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,507.097,7.72,1992.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.48872932,88.38007213,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1386,N5,508.04699999999997,Box Culvert,LRP512a,.,1.75,A,114402,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,508.04699999999997,8.95,1991.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.49006531,88.37157049999999,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1387,N5,511.814,Slab Culvert,LRP516a,.,3.67,A,114403,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,511.814,9.57,1985.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.51700724,88.35588993,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1388,N5,512.693,RCC Girder Bridge,LRP517a,,42.95,A,119542,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,512.693,,,,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.52375524,88.35988639,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1389,N5,512.693,PC Girder Bridge,LRP517a,.,42.95,A,114404,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,512.693,9.8,1991.0,2.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.52375524,88.35988639,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1390,N5,516.568,Slab Culvert,LRP521a,.,3.65,A,114405,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,516.568,9.55,1985.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.55515014,88.37706572,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1391,N5,517.048,RCC Girder Bridge,LRP521b,.,42.75,A,114406,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,517.048,9.87,1988.0,2.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.55892482,88.37911881,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1392,N5,520.948,Box Culvert,LRP525a,.,3.5,A,114407,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,520.948,12.5,1990.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.59063922,88.39631365,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1393,N5,522.7180000000001,Slab Culvert,LRP527a,.,6.53,A,114408,Dhaka (Mirpur)-Utholi-Paturia- Natakhola-Kashinathpur- Bogra-Rangpur-Beldanga- Banglabandh Road,522.7180000000001,9.55,1985.0,1.0,Rangpur,Dinajpur,Panchgarh,Panchgarh,26.60514536,88.40409948,interpolate,,N5-66,"Nizbari, int. with Z5060-Banglabanda"
1394,N6,0.158,PC Girder Bridge,LRPSa,Kashinathpur Bridge,70.1,A,100061,Kashinathpur-Dasuria-Natore-Rajshahi Road,0.158,10.06,1990.0,3.0,Rajshahi,Pabna,Pabna,Pabna-1,23.9585284,89.60570129999999,interpolate,,N6-1,Kashinathpur-Chabbismile Biswa Road (Int. with Z6028)
1395,N6,9.727,Box Culvert,LRP009a,.,3.82,A,100062,Kashinathpur-Dasuria-Natore-Rajshahi Road,9.727,14.0,1989.0,1.0,Rajshahi,Pabna,Pabna,Pabna-1,23.95783316,89.51719275,interpolate,,N6-2,Chabbismile Biswa Road (Int. with Z6028)-Chinakhora (Int. with Z6017)
1401,N6,23.219,Box Culvert,LRP023a,.,10.83,A,101667,Kashinathpur-Dasuria-Natore-Rajshahi Road,23.219,15.54,1988.0,3.0,Rajshahi,Pabna,Pabna,Pabna-1,24.03321886,89.43362858,interpolate,,N6-4,Madhpur(Int. with Z6026)-Atikula (Int. with Z6030)
1402,N6,24.136,Box Culvert,LRP024a,0,10.58,A,101673,Kashinathpur-Dasuria-Natore-Rajshahi Road,24.136,10.14,1989.0,4.0,Rajshahi,Pabna,Pabna,Pabna-1,24.03334612,89.42469135,interpolate,,N6-4,Madhpur(Int. with Z6026)-Atikula (Int. with Z6030)
1403,N6,27.361,Box Culvert,LRP027a,0,6.8,A,101677,Kashinathpur-Dasuria-Natore-Rajshahi Road,27.361,15.0,1990.0,2.0,Rajshahi,Pabna,Pabna,Pabna-1,24.03357376,89.39335148,interpolate,,N6-5,Atikula(Int. with Z6030)-Pabna (Central Bus Terminal) (Int.with N604)
1404,N6,29.34,Box Culvert,LRP029a,0,8.01,A,101682,Kashinathpur-Dasuria-Natore-Rajshahi Road,29.34,10.2,1989.0,3.0,Rajshahi,Pabna,Pabna,Pabna-1,24.03590468,89.37427175,interpolate,,N6-5,Atikula(Int. with Z6030)-Pabna (Central Bus Terminal) (Int.with N604)
1405,N6,31.971,Box Culvert,LRP032a,.,10.74,A,101688,Kashinathpur-Dasuria-Natore-Rajshahi Road,31.971,10.14,1988.0,4.0,Rajshahi,Pabna,Pabna,Pabna-1,24.03649781,89.34773971,interpolate,,N6-5,Atikula(Int. with Z6030)-Pabna (Central Bus Terminal) (Int.with N604)
1406,N6,32.888000000000005,Box Culvert,LRP032c,.,2.82,A,101687,Kashinathpur-Dasuria-Natore-Rajshahi Road,32.888000000000005,12.2,1988.0,1.0,Rajshahi,Pabna,Pabna,Pabna-1,24.03483495,89.33950608,interpolate,,N6-5,Atikula(Int. with Z6030)-Pabna (Central Bus Terminal) (Int.with N604)
1407,N6,35.387,Box Culvert,LRP035a,.,8.02,A,101689,Kashinathpur-Dasuria-Natore-Rajshahi Road,35.387,12.86,1988.0,3.0,Rajshahi,Pabna,Pabna,Pabna-1,24.02896617,89.31615874,interpolate,,N6-5,Atikula(Int. with Z6030)-Pabna (Central Bus Terminal) (Int.with N604)
1408,N6,38.978,Box Culvert,LRP039a,.,4.13,A,101691,Kashinathpur-Dasuria-Natore-Rajshahi Road,38.978,16.08,1988.0,2.0,Rajshahi,Pabna,Pabna,Pabna-1,24.01730545,89.28268433,interpolate,,N6-5,Atikula(Int. with Z6030)-Pabna (Central Bus Terminal) (Int.with N604)
1409,N6,39.378,Box Culvert,LRP039b,.,4.13,A,101693,Kashinathpur-Dasuria-Natore-Rajshahi Road,39.378,13.64,1989.0,2.0,Rajshahi,Pabna,Pabna,Pabna-1,24.01530129,89.27959656,interpolate,,N6-5,Atikula(Int. with Z6030)-Pabna (Central Bus Terminal) (Int.with N604)
1410,N6,40.475,Box Culvert,LRP040a,.,4.06,A,101951,Kashinathpur-Dasuria-Natore-Rajshahi Road,40.475,16.26,1985.0,2.0,Rajshahi,Pabna,Pabna,Pabna-1,24.01045289,89.27020669,interpolate,,N6-5,Atikula(Int. with Z6030)-Pabna (Central Bus Terminal) (Int.with N604)
1411,N6,43.802,RCC Girder Bridge,LRP043a,Singe Bipass Bridge,65.76,A,119390,Kashinathpur-Dasuria-Natore-Rajshahi Road,43.802,,,,Rajshahi,Pabna,Pabna,Pabna-2,24.02343333,89.24844259,interpolate,,N6-6,Pabna (Int.with N604)-Gaspara (Int.with N604)
1412,N6,43.802,PC Girder Bridge,LRP043a,Shingra Bridge,65.67,A,101954,Kashinathpur-Dasuria-Natore-Rajshahi Road,43.802,12.1,1994.0,3.0,Rajshahi,Pabna,Pabna,Pabna-2,24.02343333,89.24844259,interpolate,,N6-6,Pabna (Int.with N604)-Gaspara (Int.with N604)
1413,N6,43.868,Arch Masonry,LRP043b,RANIHAT ARCH MASONARY,6.6,A,108149,Kashinathpur-Dasuria-Natore-Rajshahi Road,43.868,10.3,1969.0,2.0,Rajshahi,Pabna,Pabna,Pabna-2,24.02393369,89.24810832,interpolate,,N6-6,Pabna (Int.with N604)-Gaspara (Int.with N604)
1414,N6,46.781000000000006,Box Culvert,LRP046b,.,10.6,A,101957,Kashinathpur-Dasuria-Natore-Rajshahi Road,46.781000000000006,15.25,1990.0,4.0,Rajshahi,Pabna,Pabna,Pabna-2,24.035364,89.22268079,interpolate,,N6-7,Pabna (Int.with N604)-Gaspara (Int.with N604)
1415,N6,47.06399999999999,Box Culvert,LRP047a,0,8.2,A,101960,Kashinathpur-Dasuria-Natore-Rajshahi Road,47.06399999999999,14.8,1989.0,2.0,Rajshahi,Pabna,Pabna,Pabna-2,24.03728387,89.22060378,interpolate,,N6-7,Pabna (Int.with N604)-Gaspara (Int.with N604)
1416,N6,47.263999999999996,Box Culvert,LRP047b,.,4.75,A,101966,Kashinathpur-Dasuria-Natore-Rajshahi Road,47.263999999999996,12.9,1989.0,1.0,Rajshahi,Pabna,Pabna,Pabna-2,24.0385716,89.21927927,interpolate,,N6-7,Pabna (Int.with N604)-Gaspara (Int.with N604)
1417,N6,47.792,Box Culvert,LRP047c,.,38.12,A,101968,Kashinathpur-Dasuria-Natore-Rajshahi Road,47.792,10.13,1994.0,6.0,Rajshahi,Pabna,Pabna,Pabna-2,24.0421246,89.21580842,interpolate,,N6-7,Pabna (Int.with N604)-Gaspara (Int.with N604)
1418,N6,48.67100000000001,Box Culvert,LRP048a,.,8.0,A,101971,Kashinathpur-Dasuria-Natore-Rajshahi Road,48.67100000000001,15.65,1989.0,3.0,Rajshahi,Pabna,Pabna,Pabna-2,24.04815941,89.21015554,interpolate,,N6-7,Pabna (Int.with N604)-Gaspara (Int.with N604)
1419,N6,49.367,Box Culvert,LRP049a,.,13.3,A,101975,Kashinathpur-Dasuria-Natore-Rajshahi Road,49.367,15.7,1990.0,4.0,Rajshahi,Pabna,Pabna,Pabna-2,24.05357443,89.20689420000001,interpolate,,N6-7,Pabna (Int.with N604)-Gaspara (Int.with N604)
1420,N6,50.163999999999994,Box Culvert,LRP050a,.,5.4,A,101980,Kashinathpur-Dasuria-Natore-Rajshahi Road,50.163999999999994,15.4,1987.0,2.0,Rajshahi,Pabna,Pabna,Pabna-2,24.06071483,89.20714396,interpolate,,N6-7,Pabna (Int.with N604)-Gaspara (Int.with N604)
1421,N6,51.898,Box Culvert,LRP052a,.,7.14,A,101981,Kashinathpur-Dasuria-Natore-Rajshahi Road,51.898,14.06,1988.0,3.0,Rajshahi,Pabna,Pabna,Pabna-2,24.07385925,89.20279140000001,interpolate,,N6-8,Tebunia (int.with R604)-Dasuria (Int.with N704)
1422,N6,52.608000000000004,Box Culvert,LRP052b,.,7.35,A,101983,Kashinathpur-Dasuria-Natore-Rajshahi Road,52.608000000000004,14.0,1987.0,2.0,Rajshahi,Pabna,Pabna,Pabna-2,24.07641825,89.19697084,interpolate,,N6-8,Tebunia (int.with R604)-Dasuria (Int.with N704)
1423,N6,54.403,Box Culvert,LRP054a,.,6.25,A,101984,Kashinathpur-Dasuria-Natore-Rajshahi Road,54.403,13.9,1988.0,3.0,Rajshahi,Pabna,Pabna,Pabna-2,24.08061269,89.18071379999999,interpolate,,N6-8,Tebunia (int.with R604)-Dasuria (Int.with N704)
1424,N6,58.294,Box Culvert,LRP058a,.,5.5,A,101985,Kashinathpur-Dasuria-Natore-Rajshahi Road,58.294,13.1,1992.0,2.0,Rajshahi,Pabna,Pabna,Pabna-2,24.09766885,89.14690058,interpolate,,N6-8,Tebunia (int.with R604)-Dasuria (Int.with N704)
1425,N6,59.191,Box Culvert,LRP059a,.,7.9,A,101986,Kashinathpur-Dasuria-Natore-Rajshahi Road,59.191,13.8,1993.0,4.0,Rajshahi,Pabna,Pabna,Pabna-2,24.1016036,89.13929487,interpolate,,N6-8,Tebunia (int.with R604)-Dasuria (Int.with N704)
1426,N6,60.43600000000001,Box Culvert,LRP060a,.,2.85,A,101994,Kashinathpur-Dasuria-Natore-Rajshahi Road,60.43600000000001,14.7,1992.0,1.0,Rajshahi,Pabna,Pabna,Pabna-2,24.10634122,89.13018775,interpolate,,N6-8,Tebunia (int.with R604)-Dasuria (Int.with N704)
1427,N6,62.766000000000005,Box Culvert,LRP062a,.,2.87,A,101998,Kashinathpur-Dasuria-Natore-Rajshahi Road,62.766000000000005,14.2,1990.0,1.0,Rajshahi,Pabna,Pabna,Pabna-2,24.12348266,89.12771324,interpolate,,N6-9,Dasuria (Int.with N704)-Kadamchilan (Int.with Z6022)
1428,N6,63.153,Box Culvert,LRP062b,.,2.45,A,102001,Kashinathpur-Dasuria-Natore-Rajshahi Road,63.153,15.4,1989.0,1.0,Rajshahi,Pabna,Pabna,Pabna-2,24.12717214,89.12954581,interpolate,,N6-9,Dasuria (Int.with N704)-Kadamchilan (Int.with Z6022)
1429,N6,63.486000000000004,Box Culvert,LRP063a,.,4.64,A,102002,Kashinathpur-Dasuria-Natore-Rajshahi Road,63.486000000000004,13.55,1987.0,2.0,Rajshahi,Pabna,Pabna,Pabna-2,24.13024636,89.13060582,interpolate,,N6-9,Dasuria (Int.with N704)-Kadamchilan (Int.with Z6022)
1430,N6,63.666000000000004,Box Culvert,LRP063b,.,2.25,A,102008,Kashinathpur-Dasuria-Natore-Rajshahi Road,63.666000000000004,13.4,1988.0,1.0,Rajshahi,Pabna,Pabna,Pabna-2,24.131447100000003,89.13105608,interpolate,,N6-9,Dasuria (Int.with N704)-Kadamchilan (Int.with Z6022)
1431,N6,64.222,Box Culvert,LRP064a,.,2.88,A,102009,Kashinathpur-Dasuria-Natore-Rajshahi Road,64.222,15.0,1988.0,1.0,Rajshahi,Pabna,Pabna,Pabna-2,24.13567105,89.13163795,interpolate,,N6-9,Dasuria (Int.with N704)-Kadamchilan (Int.with Z6022)
1432,N6,64.497,Box Culvert,LRP064b,.,2.87,A,102070,Kashinathpur-Dasuria-Natore-Rajshahi Road,64.497,15.15,1989.0,1.0,Rajshahi,Pabna,Pabna,Pabna-2,24.13808256,89.13197626,interpolate,,N6-9,Dasuria (Int.with N704)-Kadamchilan (Int.with Z6022)
1433,N6,64.867,Box Culvert,LRP064c,.,2.3,A,102071,Kashinathpur-Dasuria-Natore-Rajshahi Road,64.867,14.8,1988.0,1.0,Rajshahi,Pabna,Pabna,Pabna-2,24.1413841,89.1326508,interpolate,,N6-9,Dasuria (Int.with N704)-Kadamchilan (Int.with Z6022)
1434,N6,65.263,Box Culvert,LRP065a,.,2.35,A,102072,Kashinathpur-Dasuria-Natore-Rajshahi Road,65.263,14.0,1992.0,1.0,Rajshahi,Pabna,Pabna,Pabna-2,24.14493244,89.11710759,interpolate,,N6-9,Dasuria (Int.with N704)-Kadamchilan (Int.with Z6022)
