Scenario;Object Type;Object Name;Data Source;Category;Data Item;Statistic Type;Average;Minimum;Maximum;Half Width;Standard Deviation
Scenario 3;BridgeNode;LRP101;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP101a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP101b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP101c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP102;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP102a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP102b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP103;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP104;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP104a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP105;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP105a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP105b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP106;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP106a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP107;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP107a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP108;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP108a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP108b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP108c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP109;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP109a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP110;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP110a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP110b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP110c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP111;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP111a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP111b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP111c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP112;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP112a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP113;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP113a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP113b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP114;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP114a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP115;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP115a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP116;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP116a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP116b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP116c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP117;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP117a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP117b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP117c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP118;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP118a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP118b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP118d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP119;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP119a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP119b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP119c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP119d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP120;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP120a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP120b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP121;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP121a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP121b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP122;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP122a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP122b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP123;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP123a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP124;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP124a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP125;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP125a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP126;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP126a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP126b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP127;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP127a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP128;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP128a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP128b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP129;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP129a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP130;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP130a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP130b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP131;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP131a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP131b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP132;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP132a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP133;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP133a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP133b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP134;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP134a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP135;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP135a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP135b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP136;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP136a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP136b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP136c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP137;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP137a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP137b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP138;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP138a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP139;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP139a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP139b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP139c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP140;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP140a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP141;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP141a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP141b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP142;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP142a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP143;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP143a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP144;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP144a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP144b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP145;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP145a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP146;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP146a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP147;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP147a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP147b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP148;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP148a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP149a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP149c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP150;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP151;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP151a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP151b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP152;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP152a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP152b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP153;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP154;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP155;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP155a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP156;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP156a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP156b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP157;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP158;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP159;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP159a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP160;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP160a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP161;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP161a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP162;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP163;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP163a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP163b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP164;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP164a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP165;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP166;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP166a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP166c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP167;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP167a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP168;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP168a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP168b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP169;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP169a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP170;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP170a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP170b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP170c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP170d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP171;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP171a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP171b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP171c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP172;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP172a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP172b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP173;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP173a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP173b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP174;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP174a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP174b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP174c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP175;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP175a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP175b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP176;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP176a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP176b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP176c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP176d;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP177;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP177a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP178;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP178a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP179;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP179a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP180;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP180a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP180b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP180c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP181;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP181a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP182;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP182a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP182b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP183;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP183a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP183b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP184;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP184a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP184b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP184c;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP185;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP185a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP185b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP186;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP186a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP187;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP187a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP187b;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP188;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP188a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP189;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
Scenario 3;BridgeNode;LRP189a;OutputStatistic1;UserSpecified;OutputValue;FinalValue;0;0;0;0;0
