,Unnamed: 0,Road_Name,Link_No,Link_Name,Start LRP,Start Offset,Start_Chainage,End LRP,End Offset,End_Chainage,Link_Length,Economic_Traffic,No_Lanes,Heavy Truck,Medium Truck,Small Truck,Large Bus,Medium Bus,Micro Bus,Utility,Car,Auto Rickshaw,Motor Cycle,Bi-Cycle,Cycle Rickshaw,Cart,Motorized Total,Non Motorized Total,Total Traffic,Total_A,Total_B,Total_C,Total_D,segment_vulnerability,segment_vulnerability_length
77,112,N102,N102-9,Kuatali(Int. with N103)-Gathuria(Int. with N103),LRP070,419,71.456,LRP070,6234,77.271,5.815,55172,2.0,49.0,676.0,576.0,359.0,94.5,437.0,88.5,256.0,2795.5,429.0,104.5,520.5,0.0,5760.5,625.0,6385.5,1,2,1,0,0.08500000000000002,
78,113,N102,N102-10,"Gathuria(Int. with N103)-Sarail(Kathihat, int. with N2)",LRP070,6234,77.271,LRPE,0,83.382,6.111000000000001,55172,1.770904926,55.3389392,763.4514877,650.5148771,405.4424321,106.72509699999999,493.53298839999997,99.94890039,289.1177232,3157.14295,484.49805949999995,118.0187581,587.8350582,0.0,6505.713454,705.8538163,7211.5672700000005,3,2,0,0,0.0475,
79,114,N103,N103-1,Kuatali-Ghaturia,LRPS,0,0.0,LRPE,0,4.779,4.779,5054,2.307595731,0.0,47.66866159,62.40261153,0.0,0.0,98.80413493,24.70103373,59.80250272,5112.24728,612.3256257,311.14635469999996,5240.952665999999,0.0,6017.95185,5552.099021,11570.050870000001,0,0,0,0,0.0,
80,115,N104,N104-1,Feni (Trank Road)-Feni (Mohipal Chourasta) Int. with N1,LRPS,0,0.0,LRPS,1878,1.8780000000000001,1.8780000000000001,26071,3.916932907,22.977161499999998,172.3287113,103.6525285,55.4004894,96.7593801,131.9910277,15.57340946,44.42251223,1195.578303,152.41517130000003,65.86786297,339.04078300000003,0.0,1991.098695,404.908646,2396.007341,1,1,0,0,0.02125,
81,116,N104,N104-2,Feni (Int. with N1)-Feni (Temohoni)Int.with Z1444,LRPS,1878,1.8780000000000001,LRP004,270,4.35,2.472,26071,2.0,45.0,337.5,203.0,108.5,189.5,258.5,30.5,87.0,2341.5,298.5,129.0,664.0,0.0,3899.5,793.0,4692.5,0,0,1,0,0.04750000000000001,
82,117,N104,N104-4,Selonia(Int.with Z1443)-Daganbhuiyan (Int.with Z1441),LRP008,485,4.35,LRP014,994,14.809000000000001,6.494,26071,2.0,45.0,337.5,203.0,108.5,189.5,258.5,30.5,87.0,2341.5,298.5,129.0,664.0,0.0,3899.5,793.0,4692.5,5,2,2,0,0.15250000000000002,
83,118,N104,N104-5,Daganbhuiyan (Int.with Z1441)-Tulatali (Int.with Z1030),LRP014,994,14.809000000000001,LRP017,230,17.13,2.3209999999999997,29326,2.0,33.5,410.0,213.0,161.0,102.5,140.5,22.0,45.0,2073.5,384.0,166.0,614.0,4.0,3585.0,784.0,4369.0,0,0,1,0,0.04750000000000001,
84,119,N104,N104-6,Tulatali (Int.with Z1030)- Kallandi (Int.with Z1421),LRP017,230,17.13,LRP023,923,23.823,6.693,29326,2.0,33.5,410.0,213.0,161.0,102.5,140.5,22.0,45.0,2073.5,384.0,166.0,614.0,4.0,3585.0,784.0,4369.0,2,2,3,0,0.18500000000000003,
85,120,N104,N104-7,Kallandi (Int.with Z1421)- Chowmohoni (Int.with Z1420),LRP023,923,23.823,LRP032,2120,34.12,10.297,29326,2.5962901819999997,25.80605222,315.835266,164.08027230000002,124.0231166,78.95881649,108.23135330000001,16.94725817,34.66484626,1597.279083,295.80668810000003,127.8747662,472.98256900000007,3.081319668,2761.632752,603.9386549,3365.571407,4,2,2,0,0.14750000000000002,
86,121,N104,N104-8,Chowmohoni (Int.with Z1420)-Chowmohoni (Int.with R142 & R140),LRP032,2120,34.12,LRP032,4033,36.033,1.913,29326,3.076842656,21.77556915,266.50696569999997,138.45361880000002,104.6527353,66.62674142,91.32738702,14.30037377,29.25076453,1347.8102279999998,249.60652400000004,107.9028203,399.1104315,2.600067958,2330.310907,509.6133197,2839.924227,0,1,0,0,0.01625,
87,122,N104,N104-9,Chowmohoni (Int.with R142 & R140)-Maijdee Bazar(Int.with R143),LRP032,4033,36.033,LRP042,1230,43.03,6.997000000000001,42955,2.0,23.0,631.5,312.5,487.5,282.5,377.5,73.5,178.5,1533.0,533.0,135.0,223.5,0.0,4432.5,358.5,4791.0,3,2,1,1,0.24000000000000002,
88,123,N104,N104-10,Maijdee Bazar(Int.with R143)-Maijdee(Int.with Z1429),LRP042,1230,43.03,LRP044,1380,45.2,2.17,42955,2.67281106,17.21034483,472.5362069,233.8362069,364.78448280000003,211.387931,282.47413789999996,54.99827586,133.5672414,1147.1068970000001,398.83103450000004,101.01724140000002,167.2396552,0.0,3316.732759,268.2568966,3584.989655,2,0,1,0,0.05750000000000001,
89,124,N104,N104-11,Maijdee(Int.with Z1429)-Sonapur,LRP044,1380,45.2,LRPE,0,49.63,4.43,25381,2.0,9.5,337.5,248.0,251.0,248.0,239.5,66.0,196.5,1840.5,512.5,223.0,271.0,0.0,3949.0,494.0,4443.0,2,3,0,1,0.20375000000000001,
90,125,N105,N105-1,"Madanpur (13th km of N1)-Nayapur, Bostail (Int.with R114)",LRPS,0,0.0,LRP006,181,6.309,6.309,119699,2.12680298,158.92398269999998,1827.6258010000001,363.9265166,46.07855120000001,61.59479803,372.86011329999997,138.23565359999998,291.04717539999996,2644.814801,259.5444925,68.1774482,774.8719629999999,0.0,6164.651886,843.0494112,7007.701297,5,0,1,0,0.07250000000000001,
91,126,N105,N105-2,"Nayapur, Bostail(Int.with R114)-Bhulta (Int.with N2)",LRP006,181,6.309,LRP012,546,12.802999999999999,6.494,117146,2.0,122.5,1722.0,740.5,10.0,0.0,579.5,51.0,477.0,1166.0,329.5,90.0,505.5,0.0,5198.0,595.5,5793.5,0,0,0,0,0.0,
92,127,N105,N105-4,Purbachal Road- Ulukhola (Int.with Z3010),LRP020d,0,12.802999999999999,LRP028,895,28.61,7.388999999999999,120955,2.040330221,156.8373574,1820.7836960000002,566.0848368,0.49011674200000005,0.0,454.8283364,49.99190767,394.05386039999996,560.6935527,304.85261339999994,49.99190767,177.9123773,0.0,4308.616278,227.90428500000002,4536.520562,16,0,0,0,0.08000000000000002,
93,128,N105,N105-5,Ulukhola (Int.with Z3010)-Mirer Bazar (Int.with R301),LRP028,895,28.61,LRP035,1289,36.158,7.547999999999999,120955,2.184552199,146.48311,1700.5773550000001,528.712475,0.457759719,0.0,424.8010188999999,46.691491299999996,368.0388138,523.6771181,284.72654500000004,46.691491299999996,166.1667779,0.0,4024.165686,212.8582691,4237.023955,13,0,0,0,0.06500000000000002,
94,129,N105,N105-6,Mirer Bazar (Int.with R301)-Vogra Bypass(Int.with N3),LRP035,1289,36.158,LRP045,1118,45.998000000000005,9.84,120955,2.0282520330000002,157.77131980000001,1831.626415,569.4558572999999,0.49303537399999997,0.0,457.5368273,50.28960818,396.4004409,564.0324682,306.6680028,50.28960818,178.9718409,0.0,4334.273975,229.26144900000003,4563.535424000001,11,0,0,0,0.05500000000000001,
95,130,N105,N105-7,Vogra Bypass(Int.with N3)-End of Road (Int.with N4),LRP045,1118,45.998000000000005,LRPE,0,48.881,2.883,115876,2.244883802,146.11001240000002,1377.354141,800.0414091,156.35553149999998,137.6463226,615.1766069,80.62778121,552.3671199,553.703492,201.3467244,66.37314586,602.703801,0.0,4620.729141,669.0769468,5289.806088,0,0,0,0,0.0,
96,131,N106,N106-1,Chittagong (Oxygen More)-Hathazari (Int. with R160),LRPS,0,0.0,LRP010,2084,12.192,12.192,78504,3.25656168,3.684868023,820.4972799,217.71428569999998,232.45375780000003,227.54060040000002,230.30425150000002,88.74390490000002,326.41789239999997,2707.45678,416.0830143,71.85492646,120.6794278,0.0,5270.896635,192.5343542,5463.430989,10,2,9,0,0.51,
97,132,N106,N106-2,Hathazari (Int. with R160)-Gohira(Int.with Z1619),LRP010,2084,12.192,LRP018,1533,19.320999999999998,7.129,25192,2.0,0.0,388.0,181.0,98.5,110.0,140.5,108.5,148.0,2740.5,539.0,288.0,471.5,0.0,4454.0,759.5,5213.5,3,2,9,0,0.47500000000000003,
98,133,N106,N106-4,Munshihat (Int.with Z1629)-Raozan (Int.with Z1012),LRP024,828,19.320999999999998,LRP025,820,25.278000000000002,0.981,25192,2.0,0.0,388.0,181.0,98.5,110.0,140.5,108.5,148.0,2740.5,539.0,288.0,471.5,0.0,4454.0,759.5,5213.5,5,3,6,0,0.35875,
99,134,N106,N106-5,Raozan (Int.with Z1012)-Ranirhat (Int.with Z1613),LRP025,820,25.278000000000002,LRP039,690,37.25,11.972000000000001,11574,2.0,0.0,171.0,94.5,97.5,60.0,92.0,209.0,51.5,260.0,186.0,0.0,0.0,0.0,1221.5,0.0,1221.5,20,4,5,3,0.8375000000000001,
100,135,N106,N106-6,Ranirhat (Int.with Z1613)-Gabtoli (Int.with Z1617),LRP039,690,37.25,LRP044,296,41.825,4.575,11574,2.0,0.0,171.0,94.5,97.5,60.0,92.0,209.0,51.5,260.0,186.0,0.0,0.0,0.0,1221.5,0.0,1221.5,5,1,2,2,0.4262500000000001,
101,136,N106,N106-7,Gabtoli (Int.with Z1617)-Ghagra (Int. with R161),LRP044,296,41.825,LRP051,147,48.879,7.053999999999999,11574,2.0,0.0,171.0,94.5,97.5,60.0,92.0,209.0,51.5,260.0,186.0,0.0,0.0,0.0,1221.5,0.0,1221.5,6,2,1,0,0.11000000000000001,
102,137,N106,N106-8,Ghagra (Int. with R161)-Manikchhari(Int. with R162),LRP051,147,48.879,LRP059,566,57.303000000000004,8.424,4332,2.0,0.0,46.0,63.5,28.0,52.0,51.5,41.5,17.5,452.0,235.5,0.0,0.0,0.0,987.5,0.0,987.5,14,3,2,0,0.21375000000000002,
103,138,N106,N106-9,Manikchhari(Int. with R162)-Rangamati,LRP059,566,57.303000000000004,LRPE,0,66.85,9.547,4332,2.124646486,0.0,43.30132124,59.77464997,26.35732597,48.94931966,48.47865313,39.06532242,16.47332873,425.4825478,221.6839381,0.0,0.0,0.0,929.566407,0.0,929.566407,0,0,0,0,0.0,
104,139,N107,N107-1,Kalurghat-Int.with Z1065,LRPS,0,0.0,LRP002,939,2.957,2.957,16050,2.0,0.0,169.0,237.5,66.0,0.0,132.5,13.5,129.0,1342.5,407.5,153.0,182.5,0.0,2497.5,335.5,2833.0,2,2,0,0,0.0425,
105,140,N107,N107-2,Int.with Z1065-Shakpura (Int.with Z1802),LRP002,939,2.957,LRP002,3247,5.265,2.3080000000000003,16050,2.0,0.0,169.0,237.5,66.0,0.0,132.5,13.5,129.0,1342.5,407.5,153.0,182.5,0.0,2497.5,335.5,2833.0,1,2,0,1,0.18250000000000002,
106,141,N108,N108-1,Keranirhat (int.with N1)-Bandarban,LRPS,0,0.0,LRPE,0,22.541,22.541,6580,2.038818154,0.0,88.28644167,63.762430099999996,65.23387079,31.39073482,197.1730531,27.46689297,248.67347740000002,1077.0945880000002,304.5882238,108.8866114,501.2707966,0.0,2103.669713,610.157408,2713.8271210000003,42,10,10,4,1.4275000000000002,
107,142,N109,N109-1,Ramu Hospital-Int.with Z1009,LRPS,0,0.0,LRP001,640,1.585,1.585,6580,2.561514196,0.0,70.27093596,50.75123153,51.92241379,24.98522167,156.9384236,21.86206897,197.929803,857.3054187000001,242.43472909999997,86.66748768,398.9827586,0.0,1674.4002460000002,485.65024630000005,2160.050493,0,0,0,0,0.0,
108,143,N109,N109-2,Int. with Z1009-Khalekuzzaman chattar,LRP001,640,1.585,LRP001,1565,2.51,0.925,6580,3.081081081,0.0,58.42105263,42.19298246,43.16666667,20.77192982,130.4736842,18.175438600000003,164.55263159999998,712.7368421,201.55263159999998,72.05263158,331.70175439999997,0.0,1392.04386,403.754386,1795.798246,0,0,0,0,0.0,
109,144,N110,N110-1,Link Road (Cox Bazar)-Int with R180,LRPS,0,0.0,LRPS,1890,1.89,1.89,12910,2.0,0.0,127.0,205.0,226.0,99.5,258.5,209.5,116.5,1406.0,410.5,23.0,56.0,0.0,3058.5,79.0,3137.5,5,0,0,0,0.025000000000000005,
110,145,N110,N110-2,Int. with R180-Laboni More,LRPS,1890,1.89,LRP008,640,8.2,6.31,12910,2.0,0.0,127.0,205.0,226.0,99.5,258.5,209.5,116.5,1406.0,410.5,23.0,56.0,0.0,3058.5,79.0,3137.5,11,1,2,0,0.16625,
111,146,N111,N111-1,Kalusha Majar- Chittagong Port,LRPS,0,0.0,LRP010,2620,12.66,12.66,12910,2.102527646,0.0,120.80697269999999,195.00338119999998,214.97933730000003,94.64798257,245.89450750000003,199.28394319999998,110.81899469999999,1337.437824,390.48238030000005,21.87842813,53.26921632,0.0,2909.355323,75.14764445,2984.502968,0,0,0,0,0.0,
112,147,N112,N112-1,Panchgachia (int.with N104) - Int.with N1,LRPS,0,0.0,LRPS,1220,1.22,1.22,12910,2.032786885,0.0,124.9516129,201.69354840000003,222.35483870000002,97.89516129,254.3306452,206.1209677,114.62096770000001,1383.3225810000001,403.8790323,22.62903226,55.09677419,0.0,3009.169355,77.72580645,3086.895161,0,0,0,0,0.0,
113,148,N112,N112-2,Int.with N1-Dewangonj (int.with Z1031),LRPS,1220,1.22,LRPE,0,2.72,1.5,12910,1.533333333,0.0,165.6521739,267.3913043,294.78260869999997,129.7826087,337.17391299999997,273.26086960000004,151.9565217,1833.913043,535.4347826000001,30.0,73.04347826,0.0,3989.3478259999997,103.04347829999999,4092.3913039999998,0,0,0,0,0.0,
114,149,N119,N119-1,Int with N1-Int with N1,LRPS,0,0.0,LRPS,2850,2.85,2.85,6580,2.010526316,0.0,89.52879581,64.65968586,66.15183246,31.83246073,199.947644,27.85340314,252.17277489999998,1092.251309,308.8743455,110.41884820000001,508.32460729999997,0.0,2133.2722510000003,618.7434555,2752.015707,0,0,0,0,0.0,
115,150,N120,N120-1,Alekhar Char(int.with N1)-Chapapur(int.with Z1052),LRPS,0,0.0,LRPS,9340,9.34,9.34,12910,2.756959315,0.0,92.13048544,148.7145631,163.9487379,72.18097087,187.5254369,151.9790291,84.51339806,1019.964272,297.79184469999996,16.68504854,40.62446602,0.0,2218.748738,57.30951456,2276.058252,0,0,0,0,0.0,
116,151,N120,N120-2,Chapapur(int.with Z1052)- Suagazi(int.with N1),LRPS,9340,9.34,LRPS,17790,17.79,8.45,12910,2.0,0.0,127.0,205.0,226.0,99.5,258.5,209.5,116.5,1406.0,410.5,23.0,56.0,0.0,3058.5,79.0,3137.5,0,0,0,0,0.0,
117,160,N2,N2-1,Katchpur-Tarabo (Int with R201),LRPS,0,0.0,LRP002,1147,2.313,2.313,150981,2.786856896,85.75969594,1605.7516289999999,716.2190506000001,1330.1723550000002,284.90878060000006,1226.1124730000001,160.0369221,1085.093391,1666.0345949999999,203.45501090000002,146.76031650000002,338.0152032,0.0,8363.543903,484.77551969999996,8848.319423,0,1,1,0,0.06375,
118,161,N2,N2-2,Tarabo(Int with R 201)-Barpa(Int. with Z1090 LGED Road),LRP002,1147,2.313,LRP006,900,6.0760000000000005,3.763,154374,2.047834175,110.84881909999999,2287.2945760000002,929.7627822000001,715.8782767000001,501.0171295,738.8293537999999,311.06034260000007,711.9717103999999,1717.4242149999998,397.0048015,92.78094991,254.9034519,0.0,8421.092006,347.6844018,8768.776408,0,0,0,0,0.0,
119,162,N2,N2-4,Bhulta (Int.with R202)-Bhulta (Int.with R203),LRP011,915,6.0760000000000005,LRP011,1781,11.977,0.866,147949,2.623556582,90.33538732,1682.830106,725.7323944,553.0660211000001,388.02288730000004,542.0123239,251.1857394,561.4515845,1560.4771130000001,409.7491197,149.79665490000002,1221.62412,0.0,6764.862676000001,1371.420775,8136.283451,0,1,1,0,0.06375,
120,163,N2,N2-5,Bhulta (Int.with R203)-Panchdona (Int.with R301),LRP011,1781,11.977,LRP030,999,30.225,18.248,59776,2.226764577,109.5760201,643.0854949,467.49441349999995,431.56784960000005,547.8801004,479.6196289,68.26047153,493.0920904,1404.728651,403.7247625,97.89988679,512.8517005,0.0,5049.029483,610.7515873,5659.78107,12,4,3,0,0.2675,
121,164,N2,N2-6,Panchdona-Shahepratap(Int.with R210),LRP030,999,30.225,LRP033,1280,33.536,3.3110000000000004,61291,2.242222893,31.219019399999997,777.353583,435.28232760000003,977.6012931,194.8958782,588.2555226,37.46282328,620.8125,1207.730065,582.0117187999999,135.57974140000002,290.3368803999999,0.0,5452.624731,425.91662180000003,5878.541352,2,2,1,0,0.09000000000000001,
122,165,N2,N2-7,Shahepratap(Int.with R210)-Itakhola(Int.with R211),LRP033,1280,33.536,LRP042,1831,43.097,9.561,61291,2.463340655,28.41669497,707.5757047999999,396.2099185,889.8485053999999,177.40136719999998,535.4517238,34.10003397,565.0862772,1099.320143,529.7683849,123.4096467,264.2752632,0.0,4963.178753,387.68491,5350.863663,14,4,1,0,0.18250000000000002,
123,166,N2,N2-8,Itakhola-Morgal (Int.with Z2042),LRP042,1831,43.097,LRP055,280,54.606,11.509,72589,2.128595013,94.42848396,957.9088497000001,457.5788228,835.7625519999999,104.2941465,483.88725610000006,113.6900155,403.5525757,1013.8142710000001,181.81006609999997,24.42925953,30.06678096,0.0,4646.727039,54.49604049,4701.223079,16,1,0,0,0.09625000000000002,
124,167,N2,N2-9,Morgal (Int.with Z2042)-Narayanpur (Int.with Z2032),LRP055,280,54.606,LRP064,621,63.968999999999994,9.363,76691,2.104880914,207.1376091,936.3950173000001,425.67728839999995,919.7669982000001,41.33250457,524.4952304,126.372945,383.86969760000005,1442.8369699999998,289.8026182,72.68819769,232.31718080000002,0.0,5297.686878,305.0053785,5602.692257,15,4,3,0,0.28250000000000003,
125,168,N2,N2-10,Narayanpur (Int.with Z2032)-Bhairab (Int.with R360),LRP064,621,63.968999999999994,LRP069,2478,70.57600000000001,6.607,76691,2.251854094,193.6182283,875.2787337000001,397.8943406,859.7359859999999,38.63482995,490.26266969999995,118.1248824,358.8154322,1348.66642,270.88788819999996,67.94401129,217.154389,0.0,4951.919411,285.0984003,5237.017812,10,2,2,0,0.17750000000000005,
126,169,N2,N2-11,Bhairab (Int.with R360)-Ashuganj (Int.with Z2031),LRP069,2478,70.57600000000001,LRP069,5435,73.533,2.957,76691,3.912073047,111.44986170000001,503.8249481000001,229.0345781,494.8782848999999,22.23884855,282.20331949999996,67.99464039,206.54011069999999,776.3147476,155.9275588,39.10969917,124.997666,0.0,2850.406898,164.10736509999998,3014.514263,5,0,0,0,0.025000000000000005,
127,170,N2,N2-12,"Ashuganj (Int.with Z2031)-Kathirhat, Sarail (Int.with N102)",LRP069,5435,73.533,LRP086,710,85.823,12.29,63791,2.095606184,156.9951466,699.0817317000001,515.8411959,477.1888954,103.54999029999999,285.35895939999995,56.30828965,254.8188701,1599.059988,329.2603378,185.6264803,402.2702388,0.0,4477.4634049999995,587.8967191,5065.360124,13,2,3,1,0.38500000000000006,
128,171,N2,N2-13,"Kathirhat, Sarail (Int.with N102)-Sarail (Int.with R220)",LRP086,710,85.823,LRP086,1300,86.413,0.59,70761,2.474576271,82.84246575,890.2534247000001,240.8493151,659.5068493,118.80821920000001,566.5616438,65.46575342,160.83561640000002,1542.082192,133.760274,66.27397260000001,179.0205479,0.0,4460.965753,245.2945205,4706.260274,1,0,1,0,0.052500000000000005,
129,172,N2,N2-14,Sarail (Int.with R220)-Jagadishpur(Int.with N204),LRP086,1300,86.413,LRP117,378,116.294,29.881,70761,2.134901777,96.02315301,1031.897591,279.1697522,764.4379791,137.7112536,656.7046855000001,75.88171116,186.4254385,1787.435863,155.04226169999998,76.81852241,207.5036916,0.0,5170.729688,284.32221400000003,5455.051902,33,7,15,0,0.9912500000000002,
130,173,N2,N2-15,Jagadishpur(Int.with N204)-Shaistaganj (Int.with N204),LRP117,378,116.294,LRP142,278,141.309,25.015,68878,2.031980812,132.8752705,894.6934881000001,471.46114500000004,514.2765099,88.09138304,579.7298839,96.45760378,375.9878025,575.7928389,242.62040130000003,26.08292347,38.87831989,0.0,3971.9863270000005,64.96124336,4036.9475700000003,59,3,1,0,0.39125000000000004,
131,174,N2,N2-16,Shaistaganj (Int.with N204)-Mirpur (Int.with N207),LRP142,278,141.309,LRP146,920,145.961,4.652,121908,2.104041273,97.90682468,1984.751941,336.49530039999996,838.8618717,84.59910094,710.0621169,141.63220269999997,550.8447077999999,938.6697998,342.67388639999996,80.79689416,197.2394769,0.0,6026.497752,278.0363711,6304.534122999999,4,0,3,0,0.16250000000000003,
132,175,N2,N2-17,Mirpur (Int.with N207)-Auskandi (Int.with R240),LRP146,920,145.961,LRP182,527,181.657,35.696,44671,2.052078664,164.71103469999997,551.1484621000001,190.53850459999998,432.73194910000007,26.31478069,469.7675663,144.24398300000001,515.5747771000001,869.3623841,158.3759949,33.13713123,78.94434206,16.08125486,3522.769437,128.1627282,3650.9321649999997,118,13,4,0,0.9912500000000001,
133,176,N2,N2-18,Auskandi (Int.with R240)-Auskandi (Int.with R241),LRP182,527,181.657,LRP186,600,185.77,4.113,44671,2.035497204,166.052795,555.6381987999999,192.0906593,436.2570473,26.52914477,473.5943622,145.4190158,519.7747253,876.4443382999999,159.66614909999998,33.40707119,79.5874343,16.21225514,3551.466436,129.2067606,3680.673196,10,1,0,0,0.06625,
134,177,N2,N2-19,Auskandi (Int.with R241)-Sherpur (Int.with N207),LRP186,600,185.77,LRP191,672,190.892,5.122000000000001,34419,2.028114018,158.2751251,329.8631113,248.50673849999998,473.8392376,17.75048132,449.18579129999995,90.23161340000001,306.19580279999997,952.6091643999999,190.3246053,97.13457836,174.05333080000003,2.958413554,3216.781671,274.1463227,3490.9279939999997,8,2,0,0,0.07250000000000001,
135,178,N2,N2-20,Sherpur (Int.with N207)-Tajpur(Int.with Z2022),LRP191,672,190.892,LRP205,750,205.083,14.190999999999999,34419,2.028609682,158.23645269999997,329.7825135,248.44601919999997,473.7234612,17.74614423,449.0760386,90.20956649,306.1209879,952.3764068,190.278102,97.1108448,174.0108031,2.9576907039999996,3215.995693,274.0793386,3490.0750310000003,18,0,3,2,0.5225000000000001,
136,179,N2,N2-21,Tajpur(Int.with Z2022)-Rashidpur(Int.with Z2016),LRP205,750,205.083,LRP216,414,215.832,10.749,41629,2.0,99.0,544.5,264.5,581.5,206.0,591.5,227.5,495.5,1974.0,423.0,164.5,273.0,0.0,5407.0,437.5,5844.5,14,0,1,0,0.11750000000000002,
137,180,N2,N2-22,Rashidpur(Int.with Z2016)-Int.with R283,LRP216,414,215.832,LRP224,571,224.044,8.212,41629,2.014734535,98.27597461,540.5178603999999,262.56560890000003,577.2472650000001,204.49344209999998,587.1741312,225.83620430000002,491.8762164,1959.563373,419.90643700000004,163.2969477,271.0034451,0.0,5367.456513,434.30039289999996,5801.756904999999,5,4,0,0,0.09000000000000001,
138,181,N2,N2-23,Int.with R283-Chandipole (Int.with Z2013),LRP224,571,224.044,LRP225,900,225.373,1.329,26983,2.20993228,37.55771195,277.38406539999994,259.28396319999996,199.5536261,183.26353419999998,453.40755870000004,22.17262513,161.0909091,1658.421859,202.2686415,166.0684372,261.9989785,0.0,3454.404494,428.06741569999997,3882.47191,2,0,0,0,0.010000000000000002,
139,182,N2,N2-24,Chandipole (Int.with Z2013)-Mominkhola (Int.with N208),LRP225,900,225.373,LRP226,2264,227.757,2.384,26983,2.130033557,38.96652225,287.78889330000004,269.00984639999996,207.0389917,190.13784950000002,470.4151241,23.00433241,167.13351709999998,1720.630169,209.8558488,172.297755,271.8267034,0.0,3583.981095,444.1244584,4028.1055530000003,4,2,0,0,0.052500000000000005,
140,183,N2,N2-25,Mominkhola (Int.with N208)-Nayarpool(Int.with N206),LRP226,2264,227.757,LRP229,2095,229.888,2.131,26983,2.4997653680000003,33.203116200000004,245.22301480000002,229.221513,176.4165572,162.01520559999997,400.83761969999995,19.60183968,142.4133659,1466.137601,178.8167824,146.81377890000002,231.6217383,0.0,3053.886615,378.4355172,3432.3221329999997,4,2,0,0,0.052500000000000005,
141,184,N2,N2-26,Nayarpool(Int.with N206)-Int. with N210,LRP229,2095,229.888,LRP238,1040,237.923,8.035,55365,2.0,233.0,712.5,180.0,4.0,95.0,505.0,59.5,168.5,326.5,262.5,69.5,164.0,0.0,2546.5,233.5,2780.0,13,2,2,0,0.19250000000000003,
142,185,N2,N2-27,Int. with N210-Darbast(Int. with Z2011),LRP238,1040,237.923,LRP263,129,262.122,24.199,55365,2.0,233.0,712.5,180.0,4.0,95.0,505.0,59.5,168.5,326.5,262.5,69.5,164.0,0.0,2546.5,233.5,2780.0,21,7,1,0,0.26625000000000004,
143,186,N2,N2-28,Darbast(Int. with Z2011)-Tamabil(Int.with N212),LRP263,129,262.122,LRP282,1155,282.098,19.976,53600,2.0,226.5,661.0,217.5,3.5,134.5,455.0,65.5,167.5,437.0,186.0,101.5,178.0,0.0,2554.0,279.5,2833.5,31,6,1,0,0.30000000000000004,
144,187,N2,N2-29,Tamabil(Int.with N212)-Jaflong,LRP282,1155,282.098,LRP287,578,286.51599999999996,4.418,49242,2.0,231.0,571.0,213.5,8.5,132.0,408.5,65.5,159.0,376.5,206.0,93.0,155.5,0.0,2371.5,248.5,2620.0,8,0,0,0,0.04000000000000001,
145,188,N204,N204-1,Jagadishpur-Chunarughat (Int.with Z2008),LRPS,0,0.0,LRP022,5439,25.449,25.449,7440,1.506404967,0.0,116.8344528,126.1281025,20.57879566,25.22562049,135.4217521,28.54478108,61.07255488,742.8281403,250.92854069999996,84.30667901,152.6813872,0.0,1507.56274,236.9880662,1744.550807,13,7,4,1,0.51375,
